#transcriptId	proteinId	kogid	kogdefline	kogClass	kogGroup
4590	4410	KOG3331	Mitochondrial/chloroplast ribosomal protein L4/L29	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
4592	4412	KOG1439	RAB proteins geranylgeranyltransferase component A (RAB escort protein)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
4594	4414	KOG3786	RNA polymerase II assessory factor Cdc73p	Transcription 	INFORMATION STORAGE AND PROCESSING
4595	4415	KOG3589	G protein signaling regulators	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
4596	4416	KOG2228	Origin recognition complex, subunit 4	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
4597	4417	KOG1844	PHD Zn-finger proteins	General function prediction only 	POORLY CHARACTERIZED
4599	4419	KOG1286	Amino acid transporters	Amino acid transport and metabolism 	METABOLISM
4600	4420	KOG2445	Nuclear pore complex component (sc Seh1)	Nuclear structure 	CELLULAR PROCESSES AND SIGNALING
4600	4420	KOG2445	Nuclear pore complex component (sc Seh1)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
4601	4421	KOG2788	Glycosyltransferase	Carbohydrate transport and metabolism 	METABOLISM
4602	4422	KOG1575	Voltage-gated shaker-like K+ channel, subunit beta/KCNAB	Energy production and conversion 	METABOLISM
4603	4423	KOG0454	3-isopropylmalate dehydratase (aconitase superfamily)	Amino acid transport and metabolism 	METABOLISM
4604	4424	KOG0471	Alpha-amylase	Carbohydrate transport and metabolism 	METABOLISM
4606	4426	KOG1377	Uridine 5'- monophosphate synthase/orotate phosphoribosyltransferase	Nucleotide transport and metabolism 	METABOLISM
4607	4427	KOG0564	5,10-methylenetetrahydrofolate reductase	Amino acid transport and metabolism 	METABOLISM
4608	4428	KOG2992	Nucleolar GTPase/ATPase p130	Nuclear structure 	CELLULAR PROCESSES AND SIGNALING
4610	4430	KOG3432	Vacuolar H+-ATPase V1 sector, subunit F	Energy production and conversion 	METABOLISM
4611	4431	KOG4680	Uncharacterized conserved protein, contains ML domain	General function prediction only 	POORLY CHARACTERIZED
4612	4432	KOG1389	3-oxoacyl CoA thiolase	Lipid transport and metabolism 	METABOLISM
4613	4433	KOG1179	Very long-chain acyl-CoA synthetase/fatty acid transporter	Lipid transport and metabolism 	METABOLISM
4615	4435	KOG2874	rRNA processing protein	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
4615	4435	KOG2874	rRNA processing protein	Cell cycle control, cell division, chromosome partitioning 	METABOLISM
4619	4439	KOG2001	Gamma-tubulin complex, DGRIP84/SPC97 component	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
4620	4440	KOG0176	20S proteasome, regulatory subunit alpha type PSMA5/PUP2	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
4621	4441	KOG3045	Predicted RNA methylase involved in rRNA processing	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
4622	4442	KOG3544	Collagens (type IV and type XIII), and related proteins	Extracellular structures 	CELLULAR PROCESSES AND SIGNALING
4624	4444	KOG1118	Lysophosphatidic acid acyltransferase endophilin/SH3GL, involved in synaptic vesicle formation	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
4624	4444	KOG1118	Lysophosphatidic acid acyltransferase endophilin/SH3GL, involved in synaptic vesicle formation	Lipid transport and metabolism 	METABOLISM
4625	4445	KOG3134	Predicted membrane protein	Function unknown 	POORLY CHARACTERIZED
4626	4446	KOG2436	Acetylglutamate kinase/acetylglutamate synthase	Amino acid transport and metabolism 	METABOLISM
4627	4447	KOG4144	Arylalkylamine N-acetyltransferase	General function prediction only 	POORLY CHARACTERIZED
4628	4448	KOG1490	GTP-binding protein CRFG/NOG1 (ODN superfamily)	General function prediction only 	POORLY CHARACTERIZED
4629	4449	KOG0254	Predicted transporter (major facilitator superfamily)	General function prediction only 	POORLY CHARACTERIZED
4631	4451	KOG3455	Predicted membrane protein	Function unknown 	POORLY CHARACTERIZED
4632	4452	KOG1014	17 beta-hydroxysteroid dehydrogenase type 3, HSD17B3	Lipid transport and metabolism 	METABOLISM
4633	4453	KOG0254	Predicted transporter (major facilitator superfamily)	General function prediction only 	POORLY CHARACTERIZED
4635	4455	KOG1874	KEKE-like motif-containing transcription regulator (Rlr1)/suppressor of sin4	Transcription 	INFORMATION STORAGE AND PROCESSING
4636	4456	KOG2146	Splicing coactivator SRm160/300, subunit SRm160 (contains PWI domain)	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
4636	4456	KOG2146	Splicing coactivator SRm160/300, subunit SRm160 (contains PWI domain)	General function prediction only 	POORLY CHARACTERIZED
4637	4457	KOG2992	Nucleolar GTPase/ATPase p130	Nuclear structure 	CELLULAR PROCESSES AND SIGNALING
4638	4458	KOG1869	Splicing coactivator SRm160/300, subunit SRm300	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
4643	4463	KOG1680	Enoyl-CoA hydratase	Lipid transport and metabolism 	METABOLISM
4644	4464	KOG1181	FOG: Low-complexity	Function unknown 	POORLY CHARACTERIZED
4645	4465	KOG1874	KEKE-like motif-containing transcription regulator (Rlr1)/suppressor of sin4	Transcription 	INFORMATION STORAGE AND PROCESSING
4646	4466	KOG1201	Hydroxysteroid 17-beta dehydrogenase 11	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
4647	4467	KOG1187	Serine/threonine protein kinase	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
4649	4469	KOG3599	Ca2+-modulated nonselective cation channel polycystin	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
4649	4469	KOG3599	Ca2+-modulated nonselective cation channel polycystin	Inorganic ion transport and metabolism 	METABOLISM
4650	4470	KOG1231	Proteins containing the FAD binding domain	Energy production and conversion 	METABOLISM
4651	4471	KOG0800	FOG: Predicted E3 ubiquitin ligase	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
4654	4474	KOG1495	Lactate dehydrogenase	Energy production and conversion 	METABOLISM
4656	4476	KOG1696	60s ribosomal protein L19	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
4657	4477	KOG1242	Protein containing adaptin N-terminal region	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
4658	4478	KOG0920	ATP-dependent RNA helicase A	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
4659	4479	KOG1158	NADP/FAD dependent oxidoreductase	Energy production and conversion 	METABOLISM
4660	4480	KOG0157	Cytochrome P450 CYP4/CYP19/CYP26 subfamilies	Lipid transport and metabolism 	METABOLISM
4660	4480	KOG0157	Cytochrome P450 CYP4/CYP19/CYP26 subfamilies	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
4661	4481	KOG0260	RNA polymerase II, large subunit	Transcription 	INFORMATION STORAGE AND PROCESSING
4663	4483	KOG4231	Intracellular membrane-bound Ca2+-independent phospholipase A2	Lipid transport and metabolism 	METABOLISM
4664	4484	KOG2362	Uncharacterized Fe-S protein	General function prediction only 	POORLY CHARACTERIZED
4665	4485	KOG2467	Glycine/serine hydroxymethyltransferase	Amino acid transport and metabolism 	METABOLISM
4666	4486	KOG1216	von Willebrand factor and related coagulation proteins	Defense mechanisms 	CELLULAR PROCESSES AND SIGNALING
4666	4486	KOG1216	von Willebrand factor and related coagulation proteins	Extracellular structures 	CELLULAR PROCESSES AND SIGNALING
4667	4487	KOG1175	Acyl-CoA synthetase	Lipid transport and metabolism 	METABOLISM
4668	4488	KOG0395	Ras-related GTPase	General function prediction only 	POORLY CHARACTERIZED
4669	4489	KOG2903	Predicted glutathione S-transferase	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
4671	4491	KOG1869	Splicing coactivator SRm160/300, subunit SRm300	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
4672	4492	KOG0537	Cytochrome b5	Energy production and conversion 	METABOLISM
4673	4493	KOG0923	mRNA splicing factor ATP-dependent RNA helicase	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
4675	4495	KOG1674	Cyclin	General function prediction only 	POORLY CHARACTERIZED
4676	4496	KOG0509	Ankyrin repeat and DHHC-type Zn-finger domain containing proteins	General function prediction only 	POORLY CHARACTERIZED
4677	4497	KOG1399	Flavin-containing monooxygenase	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
4678	4498	KOG0601	Cyclin-dependent kinase WEE1	Cell cycle control, cell division, chromosome partitioning 	METABOLISM
4679	4499	KOG1397	Ca2+/H+ antiporter VCX1 and related proteins	Inorganic ion transport and metabolism 	METABOLISM
4680	4500	KOG1252	Cystathionine beta-synthase and related enzymes	Amino acid transport and metabolism 	METABOLISM
4681	4501	KOG0090	Signal recognition particle receptor, beta subunit (small G protein superfamily)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
4683	4503	KOG1154	Gamma-glutamyl kinase	Amino acid transport and metabolism 	METABOLISM
4684	4504	KOG3314	Ku70-binding protein	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
4685	4505	KOG0580	Serine/threonine protein kinase	Cell cycle control, cell division, chromosome partitioning 	METABOLISM
4686	4506	KOG3224	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
4687	4507	KOG2873	Ubiquinol cytochrome c reductase assembly protein CBP3	Energy production and conversion 	METABOLISM
4688	4508	KOG1047	Bifunctional leukotriene A4 hydrolase/aminopeptidase LTA4H	Defense mechanisms 	CELLULAR PROCESSES AND SIGNALING
4688	4508	KOG1047	Bifunctional leukotriene A4 hydrolase/aminopeptidase LTA4H	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
4688	4508	KOG1047	Bifunctional leukotriene A4 hydrolase/aminopeptidase LTA4H	Amino acid transport and metabolism 	METABOLISM
4688	4508	KOG1047	Bifunctional leukotriene A4 hydrolase/aminopeptidase LTA4H	Lipid transport and metabolism 	METABOLISM
4690	4510	KOG2737	Putative metallopeptidase	General function prediction only 	POORLY CHARACTERIZED
4691	4511	KOG1869	Splicing coactivator SRm160/300, subunit SRm300	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
4694	4514	KOG1869	Splicing coactivator SRm160/300, subunit SRm300	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
4695	4515	KOG2712	Transcriptional coactivator	Transcription 	INFORMATION STORAGE AND PROCESSING
4696	4516	KOG3328	HGG motif-containing thioesterase	General function prediction only 	POORLY CHARACTERIZED
4697	4517	KOG2101	Intermediate filament-like protein, sorting nexins, and related proteins containing PX (PhoX) domain(s)	Cell cycle control, cell division, chromosome partitioning 	METABOLISM
4697	4517	KOG2101	Intermediate filament-like protein, sorting nexins, and related proteins containing PX (PhoX) domain(s)	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
4697	4517	KOG2101	Intermediate filament-like protein, sorting nexins, and related proteins containing PX (PhoX) domain(s)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
4698	4518	KOG2308	Phosphatidic acid-preferring phospholipase A1, contains DDHD domain	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
4698	4518	KOG2308	Phosphatidic acid-preferring phospholipase A1, contains DDHD domain	Lipid transport and metabolism 	METABOLISM
4699	4519	KOG0046	Ca2+-binding actin-bundling protein (fimbrin/plastin), EF-Hand protein superfamily	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
4700	4520	KOG0106	Alternative splicing factor SRp55/B52/SRp75 (RRM superfamily)	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
4701	4521	KOG0752	Mitochondrial solute carrier protein	Energy production and conversion 	METABOLISM
4702	4522	KOG1714	60s ribosomal protein L18	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
4703	4523	KOG4165	Gamma-glutamyl phosphate reductase	Amino acid transport and metabolism 	METABOLISM
4704	4524	KOG2582	COP9 signalosome, subunit CSN3	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
4704	4524	KOG2582	COP9 signalosome, subunit CSN3	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
4705	4525	KOG2904	Predicted methyltransferase	General function prediction only 	POORLY CHARACTERIZED
4706	4526	KOG1339	Aspartyl protease	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
4707	4527	KOG2713	Mitochondrial tryptophanyl-tRNA synthetase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
4708	4528	KOG3321	Mitochondrial ribosomal protein S10	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
4709	4529	KOG3984	Purine nucleoside phosphorylase	Nucleotide transport and metabolism 	METABOLISM
4710	4530	KOG3100	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
4711	4531	KOG1657	CCAAT-binding factor, subunit C (HAP5)	Transcription 	INFORMATION STORAGE AND PROCESSING
4712	4532	KOG2176	Exocyst complex, subunit SEC15	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
4713	4533	KOG4660	Protein Mei2, essential for commitment to meiosis, and related proteins	Cell cycle control, cell division, chromosome partitioning 	METABOLISM
4715	4535	KOG2125	Glycosylphosphatidylinositol anchor synthesis protein	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
4717	4537	KOG2169	Zn-finger transcription factor	Transcription 	INFORMATION STORAGE AND PROCESSING
4718	4538	KOG3316	Transport protein particle (TRAPP) complex subunit	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
4719	4539	KOG1494	NAD-dependent malate dehydrogenase	Energy production and conversion 	METABOLISM
4720	4540	KOG3412	60S ribosomal protein L28	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
4722	4542	KOG0131	Splicing factor 3b, subunit 4	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
4723	4543	KOG4449	Translocase of outer mitochondrial membrane complex, subunit TOM7	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
4724	4544	KOG0764	Mitochondrial FAD carrier protein	Energy production and conversion 	METABOLISM
4725	4545	KOG1721	FOG: Zn-finger	General function prediction only 	POORLY CHARACTERIZED
4727	4547	KOG0266	WD40 repeat-containing protein	General function prediction only 	POORLY CHARACTERIZED
4728	4548	KOG0872	Sterol C5 desaturase	Lipid transport and metabolism 	METABOLISM
4729	4549	KOG1104	Nuclear cap-binding complex, subunit NCBP1/CBP80	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
4730	4550	KOG0658	Glycogen synthase kinase-3	Carbohydrate transport and metabolism 	METABOLISM
4732	4552	KOG3296	Translocase of outer mitochondrial membrane complex, subunit TOM40	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
4733	4553	KOG0234	Fructose-6-phosphate 2-kinase/fructose-2,6-biphosphatase	Carbohydrate transport and metabolism 	METABOLISM
4734	4554	KOG4146	Ubiquitin-like protein	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
4735	4555	KOG1063	RNA polymerase II elongator complex, subunit ELP2, WD repeat superfamily	Transcription 	INFORMATION STORAGE AND PROCESSING
4735	4555	KOG1063	RNA polymerase II elongator complex, subunit ELP2, WD repeat superfamily	Chromatin structure and dynamics 	INFORMATION STORAGE AND PROCESSING
4736	4556	KOG2355	Predicted ABC-type transport, ATPase component/CCR4 associated factor	Transcription 	INFORMATION STORAGE AND PROCESSING
4736	4556	KOG2355	Predicted ABC-type transport, ATPase component/CCR4 associated factor	General function prediction only 	POORLY CHARACTERIZED
4737	4557	KOG1384	tRNA delta(2)-isopentenylpyrophosphate transferase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
4738	4558	KOG1982	Nuclear 5'-3' exoribonuclease-interacting protein, Rai1p	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
4739	4559	KOG3024	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
