#proteinId	iprId	iprDesc	domainDb	domainId	domainDesc	numHits	domainStarts	domainEnds	score
3739	IPR002048	Calcium-binding EF-hand	HMMSmart	SM00054	no description	3	56,189,342,	84,217,370,	14,50,1.4
3739	IPR015940	Ubiquitin-associated/translation elongation factor EF1B, N-terminal, eukaryote	HMMSmart	SM00165	no description	1	1247,	1284,	3.5e-09
3739	IPR015940	Ubiquitin-associated/translation elongation factor EF1B, N-terminal, eukaryote	ProfileScan	PS50030	UBA	1	1245,	1285,	14.330
3739	IPR000261	EPS15 homology (EH)	ProfileScan	PS50031	EH	3	19,152,305,	95,243,397,	15.906,21.223,25.251
3739	IPR002048	Calcium-binding EF-hand	ProfileScan	PS50222	EF_HAND_2	5	18,59,185,304,338,	53,87,220,328,373,	7.456,5.392,5.977,5.141,10.580
3739	IPR006172	DNA-directed DNA polymerase, family B	ScanRegExp	PS00116	DNA_POLYMERASE_B	1	29,	37,	NA
3739	IPR009053	Prefoldin	superfamily	SSF46579	Prefoldin	1	622,	723,	0.0036
3739	IPR009060	UBA-like	superfamily	SSF46934	UBA-like	1	1244,	1285,	3e-08
3740	IPR000771	Ketose-bisphosphate aldolase, class-II	ScanRegExp	PS00806	ALDOLASE_CLASS_II_2	1	454,	465,	NA
3743	IPR002198	Short-chain dehydrogenase/reductase SDR	FPrintScan	PR00080	SDRFAMILY	3	111,165,185,	122,173,204,	9.7e-08,9.7e-08,9.7e-08
3743	IPR002347	Glucose/ribitol dehydrogenase	FPrintScan	PR00081	GDHRDH	5	12,159,185,206,241,	29,175,204,223,261,	9.4e-28,9.4e-28,9.4e-28,9.4e-28,9.4e-28
3743	IPR002198	Short-chain dehydrogenase/reductase SDR	HMMPfam	PF00106	adh_short	1	11,	204,	2.2e-23
3743	IPR002198	Short-chain dehydrogenase/reductase SDR	ScanRegExp	PS00061	ADH_SHORT	1	172,	200,	NA
3743	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	9,	275,	8e-67
3744	IPR000182	GCN5-related N-acetyltransferase	HMMPfam	PF00583	Acetyltransf_1	1	99,	252,	0.0013
3744	IPR000182	GCN5-related N-acetyltransferase	ProfileScan	PS51186	GNAT	1	101,	275,	11.886
3744	IPR016181	Acyl-CoA N-acyltransferase	superfamily	SSF55729	Acyl-CoA N-acyltransferases (Nat)	1	37,	273,	1.4e-11
3745	IPR000235	Ribosomal protein S7	BlastProDom	PD000817	Q7RVI1_NEUCR_Q7RVI1;	1	77,	205,	5e-66
3745	IPR000235	Ribosomal protein S7	HMMPfam	PF00177	Ribosomal_S7	1	60,	213,	3.6e-64
3745	IPR005716	Ribosomal protein S7, eukaryotic/archaeal	HMMTigr	TIGR01028	S7_S5_E_A: ribosomal protein S7	1	27,	213,	3.5e-132
3745	IPR000235	Ribosomal protein S7	ScanRegExp	PS00052	RIBOSOMAL_S7	1	79,	105,	NA
3745	IPR000235	Ribosomal protein S7	superfamily	SSF47973	Ribosomal protein S7	1	28,	213,	9.1e-69
3746	IPR004977	Ribosomal protein S25	BlastProDom	PD012268	RS25_NEUCR_Q7SC06;	1	28,	92,	5e-30
3746	IPR004977	Ribosomal protein S25	HMMPfam	PF03297	Ribosomal_S25	1	1,	93,	2.8e-44
3747	IPR002067	Mitochondrial carrier protein	FPrintScan	PR00926	MITOCARRIER	6	16,29,79,131,181,225,	29,43,99,149,199,247,	2.1e-67,2.1e-67,2.1e-67,2.1e-67,2.1e-67,2.1e-67
3747	IPR002113	Adenine nucleotide translocator 1	FPrintScan	PR00927	ADPTRNSLCASE	7	13,57,90,116,159,221,270,	25,78,102,129,180,237,285,	5e-63,5e-63,5e-63,5e-63,5e-63,5e-63,5e-63
3747	IPR001993	Mitochondrial substrate carrier	HMMPfam	PF00153	Mito_carr	3	12,117,217,	109,213,307,	8.5e-37,1e-30,3e-27
3747	IPR001993	Mitochondrial substrate carrier	ProfileScan	PS50920	SOLCAR	3	11,116,216,	104,208,302,	24.422,23.006,19.982
3747	IPR001993	Mitochondrial substrate carrier	superfamily	SSF103506	Mitochondrial carrier	1	8,	299,	3.8e-82
3748	IPR002067	Mitochondrial carrier protein	FPrintScan	PR00926	MITOCARRIER	5	16,29,79,131,181,	29,43,99,149,199,	5e-53,5e-53,5e-53,5e-53,5e-53
3748	IPR002113	Adenine nucleotide translocator 1	FPrintScan	PR00927	ADPTRNSLCASE	5	13,57,90,116,159,	25,78,102,129,180,	3.9e-44,3.9e-44,3.9e-44,3.9e-44,3.9e-44
3748	IPR001993	Mitochondrial substrate carrier	HMMPfam	PF00153	Mito_carr	2	12,117,	109,213,	8.5e-37,3.5e-31
3748	IPR001993	Mitochondrial substrate carrier	ProfileScan	PS50920	SOLCAR	2	11,116,	104,208,	24.422,23.006
3748	IPR001993	Mitochondrial substrate carrier	superfamily	SSF103506	Mitochondrial carrier	1	8,	210,	1.8e-52
3749	IPR009072	Histone-fold	superfamily	SSF47113	Histone-fold	1	82,	180,	0.0055
3750	IPR008972	Cupredoxin	superfamily	SSF49503	Cupredoxins	1	4,	162,	1.7e-19
3751	IPR001199	Cytochrome b5	HMMPfam	PF00173	Cyt-b5	1	125,	256,	1.1e-10
3751	IPR001199	Cytochrome b5	superfamily	SSF55856	Cytochrome b5-like heme/steroid binding domain	1	115,	257,	4.1e-23
3752	IPR000408	Regulator of chromosome condensation, RCC1	ScanRegExp	PS00626	RCC1_2	1	17,	27,	NA
3753	IPR001487	Bromodomain	ProfileScan	PS50014	BROMODOMAIN_2	1	1032,	1128,	8.842
3753	IPR001487	Bromodomain	superfamily	SSF47370	Bromodomain	1	1010,	1210,	1.2e-11
3757	IPR001461	Peptidase A1	FPrintScan	PR00792	PEPSIN	3	121,372,530,	141,383,545,	4.7e-13,4.7e-13,4.7e-13
3757	IPR001461	Peptidase A1	HMMPfam	PF00026	Asp	1	114,	555,	3.7e-16
3757	IPR001969	Peptidase aspartic, active site	ScanRegExp	PS00141	ASP_PROTEASE	1	372,	383,	NA
3757	IPR009007	Peptidase aspartic, catalytic	superfamily	SSF50630	Acid proteases	1	5,	556,	4.9e-53
3758	IPR001023	Heat shock protein Hsp70	FPrintScan	PR00301	HEATSHOCK70	4	29,184,400,433,	42,204,416,453,	3.3e-13,3.3e-13,3.3e-13,3.3e-13
3758	IPR013126	Heat shock protein 70	HMMPfam	PF00012	HSP70	1	331,	464,	3.7e-27
3759	IPR006047	Glycosyl hydrolase, family 13, catalytic region	HMMPfam	PF00128	Alpha-amylase	1	27,	426,	9.2e-50
3759	IPR013776	Alpha-amylase, thermostable	HMMPIR	PIRSF001021	Alpha-amylase, thermostable type	1	5,	520,	0
3759	IPR006589	Glycosyl hydrolase, family 13, subfamily, catalytic region	HMMSmart	SM00642	no description	1	27,	426,	8.7e-29
3759	IPR017853	Glycoside hydrolase, catalytic core	superfamily	SSF51445	(Trans)glycosidases	1	28,	411,	1.3e-82
3761	IPR007949	SDA1	HMMPfam	PF05285	SDA1	1	421,	738,	3.8e-49
3761	IPR012977	Region of unknown function, nucleolar NUC130/133, N-terminal	HMMPfam	PF08158	NUC130_3NT	1	69,	120,	5.6e-29
3761	IPR016024	Armadillo-type fold	superfamily	SSF48371	ARM repeat	1	64,	549,	0.0053
3762	IPR013078	Phosphoglycerate mutase	HMMPfam	PF00300	PGAM	1	2,	166,	3.2e-28
3762	IPR001345	Phosphoglycerate/bisphosphoglycerate mutase	ScanRegExp	PS00175	PG_MUTASE	1	5,	14,	8e-5
3763	IPR014048	Methylated-DNA-[protein]-cysteine S-methyltransferase, DNA binding	HMMPfam	PF01035	DNA_binding_1	1	7,	101,	6e-11
3763	IPR014048	Methylated-DNA-[protein]-cysteine S-methyltransferase, DNA binding	superfamily	SSF46767	Methylated DNA-protein cysteine methyltransferase, C-terminal domain	1	7,	99,	7.2e-21
3764	IPR014048	Methylated-DNA-[protein]-cysteine S-methyltransferase, DNA binding	HMMPfam	PF01035	DNA_binding_1	1	7,	101,	6e-11
3764	IPR014048	Methylated-DNA-[protein]-cysteine S-methyltransferase, DNA binding	superfamily	SSF46767	Methylated DNA-protein cysteine methyltransferase, C-terminal domain	1	7,	99,	7.2e-21
3765	IPR002110	Ankyrin	FPrintScan	PR01415	ANKYRIN	2	490,502,	502,514,	0.27,0.27
3765	IPR002110	Ankyrin	HMMPfam	PF00023	Ank	3	257,446,489,	292,488,521,	15,0.00054,4.6e-07
3765	IPR002110	Ankyrin	HMMSmart	SM00248	no description	3	257,446,489,	286,485,518,	1.8e+03,7.6e+02,0.48
3765	IPR002110	Ankyrin	ProfileScan	PS50088	ANK_REPEAT	1	489,	521,	12.529
3765	IPR002110	Ankyrin	ProfileScan	PS50297	ANK_REP_REGION	1	437,	521,	18.165
3765	IPR002110	Ankyrin	superfamily	SSF48403	Ankyrin repeat	2	142,437,	530,529,	1.5e-15,3.8e-17
3766	IPR010126	Esterase, PHB depolymerase	HMMTigr	TIGR01840	esterase_phb: esterase, PHB depolymerase	1	36,	248,	9e-37
3767	IPR001452	Src homology-3	HMMPfam	PF00018	SH3_1	1	10,	48,	9e-07
3767	IPR001452	Src homology-3	HMMSmart	SM00326	no description	1	10,	86,	6e-08
3767	IPR001452	Src homology-3	ProfileScan	PS50002	SH3	1	7,	87,	10.027
3767	IPR001005	SANT, DNA-binding	ScanRegExp	PS00037	MYB_1	1	1318,	1326,	NA
3767	IPR016024	Armadillo-type fold	superfamily	SSF48371	ARM repeat	1	930,	1786,	0.0048
3767	IPR001452	Src homology-3	superfamily	SSF50044	SH3-domain	1	1,	86,	6.8e-09
3768	IPR001452	Src homology-3	HMMPfam	PF00018	SH3_1	1	10,	48,	9e-07
3768	IPR001452	Src homology-3	HMMSmart	SM00326	no description	1	10,	86,	6e-08
3768	IPR001452	Src homology-3	ProfileScan	PS50002	SH3	1	7,	87,	10.027
3768	IPR001005	SANT, DNA-binding	ScanRegExp	PS00037	MYB_1	1	1318,	1326,	NA
3768	IPR016024	Armadillo-type fold	superfamily	SSF48371	ARM repeat	1	930,	1786,	0.0048
3768	IPR001452	Src homology-3	superfamily	SSF50044	SH3-domain	1	1,	86,	6.8e-09
3769	IPR001452	Src homology-3	HMMPfam	PF00018	SH3_1	1	10,	48,	9e-07
3769	IPR001452	Src homology-3	HMMSmart	SM00326	no description	1	10,	86,	6e-08
3769	IPR001452	Src homology-3	ProfileScan	PS50002	SH3	1	7,	87,	10.027
3769	IPR001005	SANT, DNA-binding	ScanRegExp	PS00037	MYB_1	1	1318,	1326,	NA
3769	IPR016024	Armadillo-type fold	superfamily	SSF48371	ARM repeat	1	930,	1786,	0.0048
3769	IPR001452	Src homology-3	superfamily	SSF50044	SH3-domain	1	1,	86,	6.8e-09
3771	IPR001214	SET	HMMPfam	PF00856	SET	1	115,	160,	7e-05
3771	IPR001214	SET	HMMSmart	SM00317	no description	1	8,	159,	1.6e-15
3771	IPR001214	SET	ProfileScan	PS50280	SET	1	16,	157,	14.745
3774	IPR000254	Cellulose-binding region, fungal	BlastProDom	PD001821	Q7S1P1_NEUCR_Q7S1P1;	1	43,	70,	1e-10
3774	IPR000254	Cellulose-binding region, fungal	HMMPfam	PF00734	CBM_1	1	38,	66,	2.9e-13
3774	IPR000254	Cellulose-binding region, fungal	HMMSmart	SM00236	no description	1	37,	70,	9.5e-17
3774	IPR000254	Cellulose-binding region, fungal	ProfileScan	PS51164	CBM1_2	1	34,	70,	12.921
3774	IPR000254	Cellulose-binding region, fungal	ScanRegExp	PS00562	CBM1_1	1	42,	69,	8e-5
3774	IPR000254	Cellulose-binding region, fungal	superfamily	SSF57180	Cellulose-binding domain	1	35,	70,	1.6e-11
3777	IPR001680	WD40 repeat	BlastProDom	PD000018	Q7S1P4_NEUCR_Q7S1P4;	1	301,	335,	4e-13
3777	IPR001680	WD40 repeat	FPrintScan	PR00320	GPROTEINBRPT	3	321,366,417,	335,380,431,	1.5e-05,1.5e-05,1.5e-05
3777	IPR001680	WD40 repeat	HMMPfam	PF00400	WD40	4	247,295,340,391,	287,334,379,430,	0.052,1.5e-10,0.011,8.2e-06
3777	IPR001680	WD40 repeat	HMMSmart	SM00320	no description	4	246,294,339,390,	287,334,379,430,	0.22,3.5e-08,0.11,6e-06
3777	IPR001680	WD40 repeat	ProfileScan	PS50082	WD_REPEATS_2	2	301,397,	343,431,	16.490,11.979
3777	IPR001680	WD40 repeat	ProfileScan	PS50294	WD_REPEATS_REGION	1	253,	439,	24.653
3777	IPR001680	WD40 repeat	ScanRegExp	PS00678	WD_REPEATS_1	1	366,	380,	NA
3777	IPR011046	WD40 repeat-like	superfamily	SSF50978	WD40 repeat-like	1	195,	486,	6e-41
3778	IPR001789	Signal transduction response regulator, receiver region	BlastProDom	PD000039	Q6IFT0_NEUCR_Q6IFT0;	2	1455,1653,	1525,1703,	9e-32,1e-19
3778	IPR004358	Signal transduction histidine kinase-related protein, C-terminal	FPrintScan	PR00344	BCTRLSENSOR	4	866,885,898,922,	880,895,916,935,	4.7e-12,4.7e-12,4.7e-12,4.7e-12
3778	IPR001789	Signal transduction response regulator, receiver region	HMMPfam	PF00072	Response_reg	1	1452,	1528,	1.1e-11
3778	IPR003661	Signal transduction histidine kinase, subgroup 1, dimerisation and phosphoacceptor region	HMMPfam	PF00512	HisKA	1	608,	673,	9.3e-13
3778	IPR003018	GAF	HMMPfam	PF01590	GAF	1	41,	199,	7.7e-11
3778	IPR003594	ATP-binding region, ATPase-like	HMMPfam	PF02518	HATPase_c	1	785,	937,	5.4e-29
3778	IPR003018	GAF	HMMSmart	SM00065	no description	1	37,	209,	1.9e-06
3778	IPR003594	ATP-binding region, ATPase-like	HMMSmart	SM00387	no description	1	785,	938,	1.8e-23
3778	IPR003661	Signal transduction histidine kinase, subgroup 1, dimerisation and phosphoacceptor region	HMMSmart	SM00388	no description	1	608,	673,	4.8e-12
3778	IPR001789	Signal transduction response regulator, receiver region	HMMSmart	SM00448	no description	1	1452,	1703,	1.2e-13
3778	IPR005467	Signal transduction histidine kinase, core	ProfileScan	PS50109	HIS_KIN	1	615,	938,	30.087
3778	IPR001789	Signal transduction response regulator, receiver region	ProfileScan	PS50110	RESPONSE_REGULATORY	1	1453,	1528,	17.052
3778	IPR009082	Signal transduction histidine kinase, homodimeric	superfamily	SSF47384	Homodimeric domain of signal transducing histidine kinase	1	598,	669,	9.2e-13
3778	IPR011006	CheY-like	superfamily	SSF52172	CheY-like	2	1449,1666,	1528,1705,	5.8e-18,0.0013
3778	IPR011008	Dimeric alpha-beta barrel	superfamily	SSF54909	Dimeric alpha+beta barrel	1	12,	107,	0.0041
3778	IPR003594	ATP-binding region, ATPase-like	superfamily	SSF55874	ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase	1	738,	942,	3e-28
3779	IPR001395	Aldo/keto reductase	BlastProDom	PD000288	Q7S1P6_NEUCR_Q7S1P6;	1	11,	274,	1e-143
3779	IPR001395	Aldo/keto reductase	FPrintScan	PR00069	ALDKETRDTASE	4	40,96,174,211,	64,114,203,235,	1.6e-32,1.6e-32,1.6e-32,1.6e-32
3779	IPR001395	Aldo/keto reductase	HMMPfam	PF00248	Aldo_ket_red	1	12,	279,	7.2e-83
3779	IPR001395	Aldo/keto reductase	ScanRegExp	PS00062	ALDOKETO_REDUCTASE_2	1	128,	145,	8e-5
3779	IPR001395	Aldo/keto reductase	ScanRegExp	PS00063	ALDOKETO_REDUCTASE_3	1	244,	259,	8e-5
3779	IPR001395	Aldo/keto reductase	ScanRegExp	PS00798	ALDOKETO_REDUCTASE_1	1	44,	61,	NA
3779	IPR001395	Aldo/keto reductase	superfamily	SSF51430	NAD(P)-linked oxidoreductase	1	7,	274,	2e-76
3780	IPR006094	FAD linked oxidase, N-terminal	HMMPfam	PF01565	FAD_binding_4	1	64,	202,	5e-35
3780	IPR012951	Berberine/berberine-like	HMMPfam	PF08031	BBE	1	453,	499,	3.3e-18
3780	IPR016166	FAD-binding, type 2	superfamily	SSF56176	FAD-binding domain	1	15,	234,	5.7e-48
3782	IPR001841	Zinc finger, RING-type	HMMPfam	PF00097	zf-C3HC4	1	967,	1011,	0.00062
3782	IPR000330	SNF2-related	HMMPfam	PF00176	SNF2_N	1	508,	902,	2e-49
3782	IPR001650	DNA/RNA helicase, C-terminal	HMMPfam	PF00271	Helicase_C	1	1093,	1171,	3.7e-24
3782	IPR014905	HIRAN	HMMPfam	PF08797	HIRAN	1	249,	369,	1e-33
3782	IPR014001	DEAD-like helicase, N-terminal	HMMSmart	SM00487	no description	1	501,	796,	2.1e-27
3782	IPR001650	DNA/RNA helicase, C-terminal	HMMSmart	SM00490	no description	1	1088,	1171,	4.7e-20
3782	IPR001841	Zinc finger, RING-type	ProfileScan	PS50089	ZF_RING_2	1	967,	1012,	9.406
3782	IPR014021	Helicase, superfamily 1 and 2, ATP-binding	ProfileScan	PS51192	HELICASE_ATP_BIND_1	1	574,	784,	16.363
3782	IPR001650	DNA/RNA helicase, C-terminal	ProfileScan	PS51194	HELICASE_CTER	1	1060,	1216,	15.050
3783	IPR006025	Peptidase M, neutral zinc metallopeptidases, zinc-binding site	ScanRegExp	PS00142	ZINC_PROTEASE	1	443,	452,	NA
3783	IPR014756	Immunoglobulin E-set	superfamily	SSF81296	E set domains	1	160,	328,	1.4e-05
3784	IPR000795	Protein synthesis factor, GTP-binding	HMMPfam	PF00009	GTP_EFTU	1	192,	421,	6.9e-09
3784	IPR004160	Translation elongation factor EFTu/EF1A, C-terminal	HMMPfam	PF03143	GTP_EFTU_D3	1	523,	611,	7.8e-12
3784	IPR004161	Translation elongation factor EFTu/EF1A, domain 2	HMMPfam	PF03144	GTP_EFTU_D2	1	444,	515,	7.9e-16
3784	IPR009000	Translation elongation and initiation factors/Ribosomal, beta-barrel	superfamily	SSF50447	Translation proteins	1	426,	563,	1.8e-22
3785	IPR006649	Like-Sm ribonucleoprotein, eukaryotic and archaea-type, core	BlastProDom	PD020287	Q7S1Q3_NEUCR_Q7S1Q3;	1	22,	52,	4e-12
3785	IPR001163	Like-Sm ribonucleoprotein, core	HMMPfam	PF01423	LSM	1	16,	93,	3.6e-20
3785	IPR006649	Like-Sm ribonucleoprotein, eukaryotic and archaea-type, core	HMMSmart	SM00651	no description	1	16,	93,	1.9e-18
3785	IPR010920	Like-Sm ribonucleoprotein-related, core	superfamily	SSF50182	Sm-like ribonucleoproteins	1	11,	95,	4.8e-21
3786	IPR001091	Site-specific DNA-methyltransferase (cytosine-N4-specific)	ScanRegExp	PS00093	N4_MTASE	1	479,	484,	NA
3787	IPR003737	N-acetylglucosaminyl phosphatidylinositol deacetylase	HMMPfam	PF02585	PIG-L	1	38,	194,	2e-33
3789	IPR002509	Polysaccharide deacetylase	HMMPfam	PF01522	Polysacc_deac_1	1	51,	183,	2.8e-32
3789	IPR011330	Glycoside hydrolase/deacetylase, beta/alpha-barrel	superfamily	SSF88713	Glycoside hydrolase/deacetylase	1	37,	262,	1.4e-50
3791	IPR005303	MOSC, N-terminal beta barrel	HMMPfam	PF03476	MOSC_N	1	1,	37,	7.5e-12
3791	IPR000215	Protease inhibitor I4, serpin	ScanRegExp	PS00284	SERPIN	1	29,	39,	NA
3792	IPR005197	Glycoside hydrolase, family 71	BlastProDom	PD139156	Q7S1G4_NEUCR_Q7S1G4;	1	3,	309,	2e-172
3792	IPR005197	Glycoside hydrolase, family 71	HMMPfam	PF03659	Glyco_hydro_71	1	21,	405,	9.4e-21
3796	IPR001357	BRCT	HMMPfam	PF00533	BRCT	4	22,132,347,451,	99,210,387,529,	6.7e-09,3.5e-14,0.051,9.3e-12
3796	IPR001357	BRCT	HMMSmart	SM00292	no description	4	24,129,349,453,	102,213,434,532,	2.3e-08,9.9e-14,27,5e-07
3796	IPR001357	BRCT	ProfileScan	PS50172	BRCT	4	22,142,347,456,	95,223,444,542,	11.170,17.012,7.970,15.899
3796	IPR001357	BRCT	superfamily	SSF52113	BRCT domain	4	20,132,345,449,	102,221,445,543,	2.5e-15,9.7e-23,1.4e-10,2.6e-18
3798	IPR003959	AAA ATPase, core	HMMPfam	PF00004	AAA	1	626,	659,	3.6e-08
3801	IPR010257	Fatty acid desaturase, type 1, N-terminal	BlastProDom	PD001081	Q7S008_NEUCR_Q7S008;	1	71,	179,	2e-64
3801	IPR005804	Fatty acid desaturase, type 1	HMMPfam	PF00487	FA_desaturase	1	108,	384,	3.1e-52
3802	IPR007087	Zinc finger, C2H2-type	HMMPfam	PF00096	zf-C2H2	2	65,93,	87,116,	2.5e-05,4.5e-06
3802	IPR015880	Zinc finger, C2H2-like	HMMSmart	SM00355	no description	2	65,93,	87,116,	0.067,0.016
3802	IPR007087	Zinc finger, C2H2-type	ProfileScan	PS50157	ZINC_FINGER_C2H2_2	2	65,93,	92,121,	14.544,12.757
3802	IPR007087	Zinc finger, C2H2-type	ScanRegExp	PS00028	ZINC_FINGER_C2H2_1	2	67,95,	87,116,	NA,8e-5
3808	IPR002345	Lipocalin	ScanRegExp	PS00213	LIPOCALIN	1	239,	251,	NA
3811	IPR000086	NUDIX hydrolase, core	HMMPfam	PF00293	NUDIX	1	50,	114,	6.2e-12
3811	IPR015797	NUDIX	superfamily	SSF55811	Nudix	1	15,	193,	1.3e-15
3812	IPR001461	Peptidase A1	FPrintScan	PR00792	PEPSIN	4	80,224,285,375,	100,237,296,390,	1.7e-18,1.7e-18,1.7e-18,1.7e-18
3812	IPR001461	Peptidase A1	HMMPfam	PF00026	Asp	1	73,	401,	1.1e-37
3812	IPR009007	Peptidase aspartic, catalytic	superfamily	SSF50630	Acid proteases	1	13,	401,	9.5e-75
3813	IPR011701	Major facilitator superfamily MFS-1	HMMPfam	PF07690	MFS_1	1	93,	532,	2.3e-30
3813	IPR007114	Major facilitator superfamily	ProfileScan	PS50850	MFS	1	89,	565,	19.162
3813	IPR016196	MFS general substrate transporter	superfamily	SSF103473	MFS general substrate transporter	1	64,	565,	3e-63
3814	IPR011701	Major facilitator superfamily MFS-1	HMMPfam	PF07690	MFS_1	1	93,	555,	6.1e-25
3814	IPR007114	Major facilitator superfamily	ProfileScan	PS50850	MFS	1	89,	588,	17.928
3814	IPR016196	MFS general substrate transporter	superfamily	SSF103473	MFS general substrate transporter	1	64,	588,	4.1e-57
3818	IPR007065	HPP	HMMPfam	PF04982	HPP	1	74,	220,	2.8e-17
3819	IPR005140	eRF1 domain 1	HMMPfam	PF03463	eRF1_1	1	8,	137,	1.8e-24
3819	IPR005141	eRF1 domain 2	HMMPfam	PF03464	eRF1_2	1	142,	273,	8.5e-26
3819	IPR005142	eRF1 domain 3	HMMPfam	PF03465	eRF1_3	1	276,	380,	1e-24
3819	IPR004405	Probable translation factor pelota	HMMTigr	TIGR00111	pelota: probable translation factor pelota	1	16,	379,	5.2e-47
3820	IPR001680	WD40 repeat	BlastProDom	PD000018	Q6LA54_SCHPO_Q6LA54;	2	398,441,	428,472,	3e-10,6e-07
3820	IPR001680	WD40 repeat	FPrintScan	PR00320	GPROTEINBRPT	3	342,416,458,	356,430,472,	0.0046,0.0046,0.0046
3820	IPR001680	WD40 repeat	HMMPfam	PF00400	WD40	4	328,392,433,584,	355,429,471,624,	0.00062,6.7e-09,1.3e-05,9e-05
3820	IPR001680	WD40 repeat	HMMSmart	SM00320	no description	5	317,391,432,473,583,	355,429,471,512,624,	0.062,2.6e-08,3.5e-07,21,0.0084
3820	IPR001680	WD40 repeat	ProfileScan	PS50082	WD_REPEATS_2	4	323,398,438,590,	354,438,480,633,	9.138,13.449,10.742,9.907
3820	IPR001680	WD40 repeat	ProfileScan	PS50294	WD_REPEATS_REGION	3	323,398,567,	364,480,633,	9.046,15.136,11.234
3820	IPR011046	WD40 repeat-like	superfamily	SSF50978	WD40 repeat-like	1	326,	759,	2.6e-53
3821	IPR001680	WD40 repeat	BlastProDom	PD000018	Q6LA54_SCHPO_Q6LA54;	2	272,315,	302,346,	3e-10,5e-07
3821	IPR001680	WD40 repeat	FPrintScan	PR00320	GPROTEINBRPT	3	216,290,332,	230,304,346,	0.0035,0.0035,0.0035
3821	IPR001680	WD40 repeat	HMMPfam	PF00400	WD40	4	202,266,307,458,	229,303,345,498,	0.00062,6.7e-09,1.3e-05,9e-05
3821	IPR001680	WD40 repeat	HMMSmart	SM00320	no description	5	191,265,306,347,457,	229,303,345,386,498,	0.062,2.6e-08,3.5e-07,21,0.0084
3821	IPR001680	WD40 repeat	ProfileScan	PS50082	WD_REPEATS_2	4	197,272,312,464,	228,312,354,507,	9.138,13.449,10.742,9.907
3821	IPR001680	WD40 repeat	ProfileScan	PS50294	WD_REPEATS_REGION	3	197,272,441,	238,354,507,	9.046,15.136,11.234
3821	IPR011046	WD40 repeat-like	superfamily	SSF50978	WD40 repeat-like	1	200,	633,	2.6e-53
3822	IPR006094	FAD linked oxidase, N-terminal	HMMPfam	PF01565	FAD_binding_4	1	104,	240,	5.4e-33
3822	IPR016166	FAD-binding, type 2	superfamily	SSF56176	FAD-binding domain	1	72,	271,	2.7e-47
3824	IPR006094	FAD linked oxidase, N-terminal	HMMPfam	PF01565	FAD_binding_4	1	67,	202,	5.9e-34
3824	IPR016166	FAD-binding, type 2	superfamily	SSF56176	FAD-binding domain	1	38,	233,	3.4e-45
3827	IPR016027	Nucleic acid-binding, OB-fold-like	superfamily	SSF50249	Nucleic acid-binding proteins	1	39,	122,	4.2e-06
3828	IPR008030	NmrA-like	HMMPfam	PF05368	NmrA	1	8,	255,	6.5e-112
3828	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	3,	300,	1.1e-66
3829	IPR006710	Glycoside hydrolase, family 43	HMMPfam	PF04616	Glyco_hydro_43	1	38,	337,	1.1e-90
3829	IPR007934	Alpha-L-arabinofuranosidase B	HMMPfam	PF05270	AbfB	1	347,	488,	8.9e-09
3829	IPR007934	Alpha-L-arabinofuranosidase B	superfamily	SSF110221	AbfB domain (Pfam 05270)	1	333,	485,	1e-33
3830	IPR011043	Galactose oxidase/kelch, beta-propeller	superfamily	SSF50965	Galactose oxidase, central domain	1	111,	367,	1e-09
3831	IPR011701	Major facilitator superfamily MFS-1	HMMPfam	PF07690	MFS_1	1	37,	480,	5.2e-31
3831	IPR007114	Major facilitator superfamily	ProfileScan	PS50850	MFS	1	33,	550,	15.206
3831	IPR016196	MFS general substrate transporter	superfamily	SSF103473	MFS general substrate transporter	1	16,	559,	1e-38
3832	IPR001680	WD40 repeat	ScanRegExp	PS00678	WD_REPEATS_1	1	398,	412,	NA
3834	IPR000490	Glycoside hydrolase, family 17	HMMPfam	PF00332	Glyco_hydro_17	1	24,	303,	0.0086
3834	IPR017853	Glycoside hydrolase, catalytic core	superfamily	SSF51445	(Trans)glycosidases	1	24,	315,	1.2e-39
3842	IPR013097	Stress responsive alpha-beta barrel	HMMPfam	PF07876	Dabb	1	57,	160,	5.5e-27
3842	IPR011008	Dimeric alpha-beta barrel	superfamily	SSF54909	Dimeric alpha+beta barrel	1	57,	159,	1.3e-25
3843	IPR010111	Kynureninase	HMMTigr	TIGR01814	kynureninase: kynureninase	1	29,	484,	1.8e-160
3843	IPR015424	Pyridoxal phosphate-dependent transferase, major region	superfamily	SSF53383	PLP-dependent transferases	1	24,	485,	3.2e-98
3844	IPR000898	Indoleamine 2,3-dioxygenase	HMMPfam	PF01231	IDO	1	36,	568,	4.3e-60
3844	IPR000898	Indoleamine 2,3-dioxygenase	ScanRegExp	PS00876	IDO_1	1	360,	370,	8e-5
3845	IPR001128	Cytochrome P450	FPrintScan	PR00385	P450	4	326,384,465,474,	343,395,474,485,	1.4e-08,1.4e-08,1.4e-08,1.4e-08
