#proteinId	gotermId	goName	gotermType	goAcc
4659	2290	catalytic activity	molecular_function	GO:0003824
4662	3727	protein binding	molecular_function	GO:0005515
4662	5939	zinc ion binding	molecular_function	GO:0008270
4663	2290	catalytic activity	molecular_function	GO:0003824
4663	9320	membrane	cellular_component	GO:0016020
4663	22281	dolichyldiphosphatase activity	molecular_function	GO:0047874
4667	3736	ATP binding	molecular_function	GO:0005524
4667	4927	transport	biological_process	GO:0006810
4667	8976	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism	molecular_function	GO:0015662
4667	9320	membrane	cellular_component	GO:0016020
4667	2290	catalytic activity	molecular_function	GO:0003824
4667	5830	metabolic process	biological_process	GO:0008152
4667	281	magnesium ion binding	molecular_function	GO:0000287
4667	2456	phospholipid-translocating ATPase activity	molecular_function	GO:0004012
4667	9220	phospholipid transport	biological_process	GO:0015914
4667	9321	integral to membrane	cellular_component	GO:0016021
4668	2745	glucan 1,4-alpha-glucosidase activity	molecular_function	GO:0004339
4670	5144	cell cycle arrest	biological_process	GO:0007050
4670	2715	exo-alpha-sialidase activity	molecular_function	GO:0004308
4671	3433	Rab GTPase activator activity	molecular_function	GO:0005097
4671	3827	intracellular	cellular_component	GO:0005622
4671	15148	regulation of Rab GTPase activity	biological_process	GO:0032313
4672	4283	electron transport	biological_process	GO:0006118
4672	9710	oxidoreductase activity	molecular_function	GO:0016491
4672	10925	benzene 1,2-dioxygenase activity	molecular_function	GO:0018619
4673	3721	iron ion binding	molecular_function	GO:0005506
4673	4283	electron transport	biological_process	GO:0006118
4673	4851	aromatic compound metabolic process	biological_process	GO:0006725
4673	24784	2 iron, 2 sulfur cluster binding	molecular_function	GO:0051537
4673	9710	oxidoreductase activity	molecular_function	GO:0016491
4674	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
4674	4143	carbohydrate metabolic process	biological_process	GO:0005975
4677	8851	tetracycline:hydrogen antiporter activity	molecular_function	GO:0015520
4677	9211	tetracycline transport	biological_process	GO:0015904
4677	9321	integral to membrane	cellular_component	GO:0016021
4677	21106	response to antibiotic	biological_process	GO:0046677
4677	3546	transporter activity	molecular_function	GO:0005215
4677	4927	transport	biological_process	GO:0006810
4678	8445	hydrogen ion transmembrane transporter activity	molecular_function	GO:0015078
4678	9691	proton-transporting two-sector ATPase complex	cellular_component	GO:0016469
4678	5939	zinc ion binding	molecular_function	GO:0008270
4678	2175	nucleic acid binding	molecular_function	GO:0003676
4678	3827	intracellular	cellular_component	GO:0005622
4680	9321	integral to membrane	cellular_component	GO:0016021
4681	3737	GTP binding	molecular_function	GO:0005525
4681	4743	SRP-dependent cotranslational protein targeting to membrane	biological_process	GO:0006614
4681	5980	7S RNA binding	molecular_function	GO:0008312
4681	9320	membrane	cellular_component	GO:0016020
4681	162	nucleotide binding	molecular_function	GO:0000166
4681	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
4681	2378	GTPase activity	molecular_function	GO:0003924
4681	3390	signal recognition particle binding	molecular_function	GO:0005047
4681	3974	signal recognition particle receptor complex	cellular_component	GO:0005785
4681	4994	intracellular protein transport	biological_process	GO:0006886
4681	4927	transport	biological_process	GO:0006810
4681	22828	signal recognition particle	cellular_component	GO:0048500
4683	2227	structural constituent of ribosome	molecular_function	GO:0003735
4683	3827	intracellular	cellular_component	GO:0005622
4683	4025	ribosome	cellular_component	GO:0005840
4683	4556	translation	biological_process	GO:0006412
4685	9292	ATP synthesis coupled proton transport	biological_process	GO:0015986
4685	9691	proton-transporting two-sector ATPase complex	cellular_component	GO:0016469
4685	21355	hydrogen ion transporting ATP synthase activity, rotational mechanism	molecular_function	GO:0046933
4685	21380	hydrogen ion transporting ATPase activity, rotational mechanism	molecular_function	GO:0046961
4685	2390	hydrogen-transporting two-sector ATPase activity	molecular_function	GO:0003936
4685	19729	proton-transporting ATP synthase complex	cellular_component	GO:0045259
4686	2227	structural constituent of ribosome	molecular_function	GO:0003735
4686	3827	intracellular	cellular_component	GO:0005622
4686	4025	ribosome	cellular_component	GO:0005840
4686	4556	translation	biological_process	GO:0006412
4689	9710	oxidoreductase activity	molecular_function	GO:0016491
4689	3722	copper ion binding	molecular_function	GO:0005507
4689	6128	laccase activity	molecular_function	GO:0008471
4690	5830	metabolic process	biological_process	GO:0008152
4690	9710	oxidoreductase activity	molecular_function	GO:0016491
4691	4443	base-excision repair	biological_process	GO:0006284
4691	2290	catalytic activity	molecular_function	GO:0003824
4691	4440	DNA repair	biological_process	GO:0006281
4693	5830	metabolic process	biological_process	GO:0008152
4693	6724	nucleoside metabolic process	biological_process	GO:0009116
4693	9940	transferase activity	molecular_function	GO:0016740
4693	2486	amidophosphoribosyltransferase activity	molecular_function	GO:0004044
4693	6721	purine base biosynthetic process	biological_process	GO:0009113
4694	2176	DNA binding	molecular_function	GO:0003677
4694	4464	DNA methylation	biological_process	GO:0006306
4695	11807	propionate catabolic process	biological_process	GO:0019543
4695	21958	2-methylcitrate dehydratase activity	molecular_function	GO:0047547
4695	11889	propionate catabolic process, 2-methylcitrate cycle	biological_process	GO:0019629
4695	24784	2 iron, 2 sulfur cluster binding	molecular_function	GO:0051537
4696	4639	proteolysis	biological_process	GO:0006508
4696	5909	metallopeptidase activity	molecular_function	GO:0008237
4696	9985	hydrolase activity	molecular_function	GO:0016787
4696	21401	protein dimerization activity	molecular_function	GO:0046983
4697	4639	proteolysis	biological_process	GO:0006508
4697	5907	metalloexopeptidase activity	molecular_function	GO:0008235
4698	3736	ATP binding	molecular_function	GO:0005524
4698	4927	transport	biological_process	GO:0006810
4698	8976	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism	molecular_function	GO:0015662
4698	9320	membrane	cellular_component	GO:0016020
4698	4929	cation transport	biological_process	GO:0006812
4698	2290	catalytic activity	molecular_function	GO:0003824
4698	5830	metabolic process	biological_process	GO:0008152
4698	9321	integral to membrane	cellular_component	GO:0016021
4698	10015	hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	molecular_function	GO:0016820
4698	3670	calcium-transporting ATPase activity	molecular_function	GO:0005388
4699	2518	biotin synthase activity	molecular_function	GO:0004076
4699	6710	biotin biosynthetic process	biological_process	GO:0009102
4699	2290	catalytic activity	molecular_function	GO:0003824
4699	24783	iron-sulfur cluster binding	molecular_function	GO:0051536
4700	6140	transaminase activity	molecular_function	GO:0008483
4700	13063	pyridoxal phosphate binding	molecular_function	GO:0030170
4700	2459	adenosylmethionine-8-amino-7-oxononanoate transaminase activity	molecular_function	GO:0004015
4701	5830	metabolic process	biological_process	GO:0008152
4701	9940	transferase activity	molecular_function	GO:0016740
4701	6667	biosynthetic process	biological_process	GO:0009058
4701	9967	transferase activity, transferring nitrogenous groups	molecular_function	GO:0016769
4701	13063	pyridoxal phosphate binding	molecular_function	GO:0030170
4701	6337	8-amino-7-oxononanoate synthase activity	molecular_function	GO:0008710
4703	9710	oxidoreductase activity	molecular_function	GO:0016491
4703	5797	sarcosine oxidase activity	molecular_function	GO:0008115
4705	2290	catalytic activity	molecular_function	GO:0003824
4705	5830	metabolic process	biological_process	GO:0008152
4705	13063	pyridoxal phosphate binding	molecular_function	GO:0030170
4705	2562	cysteine synthase activity	molecular_function	GO:0004124
4706	2290	catalytic activity	molecular_function	GO:0003824
4706	5830	metabolic process	biological_process	GO:0008152
4706	21494	Photinus-luciferin 4-monooxygenase (ATP-hydrolyzing) activity	molecular_function	GO:0047077
4707	19400	cellular carbohydrate metabolic process	biological_process	GO:0044262
4707	21335	transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer	molecular_function	GO:0046912
4707	2547	citrate (Si)-synthase activity	molecular_function	GO:0004108
4708	586	chromatin	cellular_component	GO:0000785
4708	2180	chromatin binding	molecular_function	GO:0003682
4708	3838	nucleus	cellular_component	GO:0005634
4708	4483	chromatin assembly or disassembly	biological_process	GO:0006333
4708	3736	ATP binding	molecular_function	GO:0005524
4708	10082	ATPase activity	molecular_function	GO:0016887
4708	162	nucleotide binding	molecular_function	GO:0000166
4708	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
4708	3708	binding	molecular_function	GO:0005488
4709	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
4709	4143	carbohydrate metabolic process	biological_process	GO:0005975
4709	6082	beta-glucosidase activity	molecular_function	GO:0008422
4710	2866	malate synthase activity	molecular_function	GO:0004474
4710	4262	glyoxylate cycle	biological_process	GO:0006097
4710	2290	catalytic activity	molecular_function	GO:0003824
4711	2762	glutamate-ammonia ligase activity	molecular_function	GO:0004356
4711	4924	nitrogen compound metabolic process	biological_process	GO:0006807
4711	4672	glutamine biosynthetic process	biological_process	GO:0006542
4712	5830	metabolic process	biological_process	GO:0008152
4712	9710	oxidoreductase activity	molecular_function	GO:0016491
4712	2290	catalytic activity	molecular_function	GO:0003824
4712	3708	binding	molecular_function	GO:0005488
4712	2723	3-oxoacyl-[acyl-carrier-protein] reductase activity	molecular_function	GO:0004316
4713	3023	polygalacturonase activity	molecular_function	GO:0004650
4713	4143	carbohydrate metabolic process	biological_process	GO:0005975
4715	4283	electron transport	biological_process	GO:0006118
4715	9710	oxidoreductase activity	molecular_function	GO:0016491
4715	21026	polyamine oxidase activity	molecular_function	GO:0046592
4716	5830	metabolic process	biological_process	GO:0008152
4716	9710	oxidoreductase activity	molecular_function	GO:0016491
4716	2290	catalytic activity	molecular_function	GO:0003824
4716	3708	binding	molecular_function	GO:0005488
4716	19203	F420H2 dehydrogenase activity	molecular_function	GO:0043738
4716	19290	sulfur oxygenase reductase activity	molecular_function	GO:0043826
4716	19347	malolactic enzyme activity	molecular_function	GO:0043883
4716	24588	regulation of oxidoreductase activity	biological_process	GO:0051341
4718	3930	cytoplasm	cellular_component	GO:0005737
4718	4639	proteolysis	biological_process	GO:0006508
4718	10202	dipeptidyl-peptidase III activity	molecular_function	GO:0017039
4720	5747	chitin binding	molecular_function	GO:0008061
4720	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
4720	4143	carbohydrate metabolic process	biological_process	GO:0005975
4720	10166	cell wall catabolic process	biological_process	GO:0016998
4720	2946	chitinase activity	molecular_function	GO:0004568
4720	4200	chitin catabolic process	biological_process	GO:0006032
4722	10166	cell wall catabolic process	biological_process	GO:0016998
4725	2196	transcription factor activity	molecular_function	GO:0003700
4725	3838	nucleus	cellular_component	GO:0005634
4725	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
4725	5939	zinc ion binding	molecular_function	GO:0008270
4725	2176	DNA binding	molecular_function	GO:0003677
4725	4499	transcription	biological_process	GO:0006350
4726	4925	regulation of nitrogen utilization	biological_process	GO:0006808
4726	9773	transcription repressor activity	molecular_function	GO:0016564
4726	2290	catalytic activity	molecular_function	GO:0003824
4726	3708	binding	molecular_function	GO:0005488
4726	5830	metabolic process	biological_process	GO:0008152
4727	3642	sugar:hydrogen symporter activity	molecular_function	GO:0005351
4727	6276	carbohydrate transport	biological_process	GO:0008643
4727	9320	membrane	cellular_component	GO:0016020
4727	3546	transporter activity	molecular_function	GO:0005215
4727	4927	transport	biological_process	GO:0006810
4727	9321	integral to membrane	cellular_component	GO:0016021
4727	6356	L-arabinose isomerase activity	molecular_function	GO:0008733
4732	2290	catalytic activity	molecular_function	GO:0003824
4734	3727	protein binding	molecular_function	GO:0005515
4734	5939	zinc ion binding	molecular_function	GO:0008270
4735	2175	nucleic acid binding	molecular_function	GO:0003676
4738	2227	structural constituent of ribosome	molecular_function	GO:0003735
4738	3827	intracellular	cellular_component	GO:0005622
4738	4025	ribosome	cellular_component	GO:0005840
4738	4556	translation	biological_process	GO:0006412
4740	2175	nucleic acid binding	molecular_function	GO:0003676
4740	2216	RNA binding	molecular_function	GO:0003723
4740	3838	nucleus	cellular_component	GO:0005634
4740	4542	mRNA processing	biological_process	GO:0006397
