#proteinId	gotermId	goName	gotermType	goAcc
4636	2657	ubiquitin thiolesterase activity	molecular_function	GO:0004221
4636	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
4636	3708	binding	molecular_function	GO:0005488
4637	2715	exo-alpha-sialidase activity	molecular_function	GO:0004308
4638	2994	phospholipase activity	molecular_function	GO:0004620
4638	9570	lipase activity	molecular_function	GO:0016298
4638	11033	1-oxa-2-oxocycloheptane lactonase activity	molecular_function	GO:0018731
4638	11034	sulfolactone hydrolase activity	molecular_function	GO:0018732
4638	11035	3,4-dihydrocoumarin hydrolase activity	molecular_function	GO:0018733
4638	11036	butyrolactone hydrolase activity	molecular_function	GO:0018734
4639	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
4639	4143	carbohydrate metabolic process	biological_process	GO:0005975
4641	2747	gluconolactonase activity	molecular_function	GO:0004341
4642	2747	gluconolactonase activity	molecular_function	GO:0004341
4645	2196	transcription factor activity	molecular_function	GO:0003700
4645	3838	nucleus	cellular_component	GO:0005634
4645	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
4645	19030	sequence-specific DNA binding	molecular_function	GO:0043565
4645	21401	protein dimerization activity	molecular_function	GO:0046983
4645	2802	histone acetyltransferase activity	molecular_function	GO:0004402
4649	3737	GTP binding	molecular_function	GO:0005525
4649	5344	small GTPase mediated signal transduction	biological_process	GO:0007264
4649	8400	protein transport	biological_process	GO:0015031
4649	3827	intracellular	cellular_component	GO:0005622
4649	4994	intracellular protein transport	biological_process	GO:0006886
4650	3737	GTP binding	molecular_function	GO:0005525
4650	5344	small GTPase mediated signal transduction	biological_process	GO:0007264
4650	8400	protein transport	biological_process	GO:0015031
4650	3827	intracellular	cellular_component	GO:0005622
4650	4994	intracellular protein transport	biological_process	GO:0006886
4651	171	3'-5'-exoribonuclease activity	molecular_function	GO:0000175
4651	2216	RNA binding	molecular_function	GO:0003723
4651	4541	RNA processing	biological_process	GO:0006396
4651	2924	5'-3' exoribonuclease activity	molecular_function	GO:0004534
4652	392	nuclear mRNA splicing, via spliceosome	biological_process	GO:0000398
4652	3878	spliceosome	cellular_component	GO:0005681
4653	3708	binding	molecular_function	GO:0005488
4654	3708	binding	molecular_function	GO:0005488
4655	2632	pepsin A activity	molecular_function	GO:0004194
4655	4639	proteolysis	biological_process	GO:0006508
4655	2628	aspartic-type endopeptidase activity	molecular_function	GO:0004190
4657	2196	transcription factor activity	molecular_function	GO:0003700
4657	3838	nucleus	cellular_component	GO:0005634
4657	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
4657	2175	nucleic acid binding	molecular_function	GO:0003676
4657	3827	intracellular	cellular_component	GO:0005622
4657	5939	zinc ion binding	molecular_function	GO:0008270
4659	2196	transcription factor activity	molecular_function	GO:0003700
4659	3838	nucleus	cellular_component	GO:0005634
4659	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
4659	5939	zinc ion binding	molecular_function	GO:0008270
4659	9964	transferase activity, transferring alkyl or aryl (other than methyl) groups	molecular_function	GO:0016765
4660	2196	transcription factor activity	molecular_function	GO:0003700
4660	3838	nucleus	cellular_component	GO:0005634
4660	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
4660	5939	zinc ion binding	molecular_function	GO:0008270
4660	9964	transferase activity, transferring alkyl or aryl (other than methyl) groups	molecular_function	GO:0016765
4661	3708	binding	molecular_function	GO:0005488
4662	3972	endoplasmic reticulum	cellular_component	GO:0005783
4662	9321	integral to membrane	cellular_component	GO:0016021
4662	9418	sterol metabolic process	biological_process	GO:0016125
4662	22159	cholestenol delta-isomerase activity	molecular_function	GO:0047750
4666	2290	catalytic activity	molecular_function	GO:0003824
4666	2709	epoxide hydrolase activity	molecular_function	GO:0004301
4668	3736	ATP binding	molecular_function	GO:0005524
4668	4927	transport	biological_process	GO:0006810
4668	8976	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism	molecular_function	GO:0015662
4668	9320	membrane	cellular_component	GO:0016020
4668	281	magnesium ion binding	molecular_function	GO:0000287
4668	2456	phospholipid-translocating ATPase activity	molecular_function	GO:0004012
4668	9220	phospholipid transport	biological_process	GO:0015914
4668	9321	integral to membrane	cellular_component	GO:0016021
4671	2536	catalase activity	molecular_function	GO:0004096
4671	4283	electron transport	biological_process	GO:0006118
4671	5077	response to oxidative stress	biological_process	GO:0006979
4671	3721	iron ion binding	molecular_function	GO:0005506
4671	12251	heme binding	molecular_function	GO:0020037
4672	3632	nucleoside transmembrane transporter activity	molecular_function	GO:0005337
4672	4927	transport	biological_process	GO:0006810
4672	9320	membrane	cellular_component	GO:0016020
4675	3838	nucleus	cellular_component	GO:0005634
4675	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
4676	2290	catalytic activity	molecular_function	GO:0003824
4676	19375	cellular metabolic process	biological_process	GO:0044237
4676	23921	coenzyme binding	molecular_function	GO:0050662
4676	3708	binding	molecular_function	GO:0005488
4676	5830	metabolic process	biological_process	GO:0008152
4680	2290	catalytic activity	molecular_function	GO:0003824
4682	2888	monooxygenase activity	molecular_function	GO:0004497
4682	3721	iron ion binding	molecular_function	GO:0005506
4682	4283	electron transport	biological_process	GO:0006118
4682	12251	heme binding	molecular_function	GO:0020037
4682	23642	unspecific monooxygenase activity	molecular_function	GO:0050381
4683	2228	translation initiation factor activity	molecular_function	GO:0003743
4683	4557	translational initiation	biological_process	GO:0006413
4683	4584	regulation of translational initiation	biological_process	GO:0006446
4683	3708	binding	molecular_function	GO:0005488
4686	3736	ATP binding	molecular_function	GO:0005524
4686	2578	dephospho-CoA kinase activity	molecular_function	GO:0004140
4687	2802	histone acetyltransferase activity	molecular_function	GO:0004402
4689	3935	mitochondrial inner membrane	cellular_component	GO:0005743
4689	6212	protein transporter activity	molecular_function	GO:0008565
4689	8400	protein transport	biological_process	GO:0015031
4690	3708	binding	molecular_function	GO:0005488
4693	3737	GTP binding	molecular_function	GO:0005525
4693	3838	nucleus	cellular_component	GO:0005634
4693	3930	cytoplasm	cellular_component	GO:0005737
4694	3737	GTP binding	molecular_function	GO:0005525
4694	3838	nucleus	cellular_component	GO:0005634
4694	3930	cytoplasm	cellular_component	GO:0005737
4696	5830	metabolic process	biological_process	GO:0008152
4696	9710	oxidoreductase activity	molecular_function	GO:0016491
4696	2473	aldehyde dehydrogenase (NAD) activity	molecular_function	GO:0004029
4699	4758	lipid metabolic process	biological_process	GO:0006629
4699	5830	metabolic process	biological_process	GO:0008152
4700	3737	GTP binding	molecular_function	GO:0005525
4700	3827	intracellular	cellular_component	GO:0005622
4700	4994	intracellular protein transport	biological_process	GO:0006886
4700	5344	small GTPase mediated signal transduction	biological_process	GO:0007264
4703	9292	ATP synthesis coupled proton transport	biological_process	GO:0015986
4703	9691	proton-transporting two-sector ATPase complex	cellular_component	GO:0016469
4703	21355	hydrogen ion transporting ATP synthase activity, rotational mechanism	molecular_function	GO:0046933
4703	21380	hydrogen ion transporting ATPase activity, rotational mechanism	molecular_function	GO:0046961
4703	2390	hydrogen-transporting two-sector ATPase activity	molecular_function	GO:0003936
4703	19729	proton-transporting ATP synthase complex	cellular_component	GO:0045259
4706	3930	cytoplasm	cellular_component	GO:0005737
4706	4758	lipid metabolic process	biological_process	GO:0006629
4706	9321	integral to membrane	cellular_component	GO:0016021
4706	9834	oxidoreductase activity, acting on the CH-CH group of donors	molecular_function	GO:0016627
4706	2331	3-oxo-5-alpha-steroid 4-dehydrogenase activity	molecular_function	GO:0003865
4710	3737	GTP binding	molecular_function	GO:0005525
4710	3827	intracellular	cellular_component	GO:0005622
4714	5323	intracellular signaling cascade	biological_process	GO:0007242
4714	2715	exo-alpha-sialidase activity	molecular_function	GO:0004308
4716	2175	nucleic acid binding	molecular_function	GO:0003676
4716	3838	nucleus	cellular_component	GO:0005634
4717	2175	nucleic acid binding	molecular_function	GO:0003676
4717	3838	nucleus	cellular_component	GO:0005634
4719	4758	lipid metabolic process	biological_process	GO:0006629
4719	9986	hydrolase activity, acting on ester bonds	molecular_function	GO:0016788
4719	2909	nuclease activity	molecular_function	GO:0004518
4719	18089	phosphoric ester hydrolase activity	molecular_function	GO:0042578
4719	19229	T/G mismatch-specific endonuclease activity	molecular_function	GO:0043765
4726	2290	catalytic activity	molecular_function	GO:0003824
4726	19375	cellular metabolic process	biological_process	GO:0044237
4726	23921	coenzyme binding	molecular_function	GO:0050662
4726	3708	binding	molecular_function	GO:0005488
4726	5830	metabolic process	biological_process	GO:0008152
4726	6119	dTDP-glucose 4,6-dehydratase activity	molecular_function	GO:0008460
4727	2290	catalytic activity	molecular_function	GO:0003824
4727	19375	cellular metabolic process	biological_process	GO:0044237
4727	23921	coenzyme binding	molecular_function	GO:0050662
4727	3708	binding	molecular_function	GO:0005488
4727	5830	metabolic process	biological_process	GO:0008152
4727	6119	dTDP-glucose 4,6-dehydratase activity	molecular_function	GO:0008460
4728	2290	catalytic activity	molecular_function	GO:0003824
4728	19375	cellular metabolic process	biological_process	GO:0044237
4728	23921	coenzyme binding	molecular_function	GO:0050662
4728	3708	binding	molecular_function	GO:0005488
4728	5830	metabolic process	biological_process	GO:0008152
4730	162	nucleotide binding	molecular_function	GO:0000166
4730	3172	aminoacyl-tRNA ligase activity	molecular_function	GO:0004812
4730	3736	ATP binding	molecular_function	GO:0005524
4730	3930	cytoplasm	cellular_component	GO:0005737
4730	4556	translation	biological_process	GO:0006412
4730	4561	tRNA aminoacylation for protein translation	biological_process	GO:0006418
4730	3180	glycine-tRNA ligase activity	molecular_function	GO:0004820
4730	4569	glycyl-tRNA aminoacylation	biological_process	GO:0006426
4730	6942	glycine-tRNA ligase complex	cellular_component	GO:0009345
4731	3043	protein kinase activity	molecular_function	GO:0004672
4731	3736	ATP binding	molecular_function	GO:0005524
4731	4602	protein amino acid phosphorylation	biological_process	GO:0006468
4731	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
4731	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
4731	3419	small GTPase regulator activity	molecular_function	GO:0005083
4731	3727	protein binding	molecular_function	GO:0005515
4731	4595	protein complex assembly	biological_process	GO:0006461
4731	5832	actin polymerization and/or depolymerization	biological_process	GO:0008154
4731	8947	actin cytoskeleton	cellular_component	GO:0015629
4731	3046	transmembrane receptor protein serine/threonine kinase activity	molecular_function	GO:0004675
4731	3047	3-phosphoinositide-dependent protein kinase activity	molecular_function	GO:0004676
4731	3048	DNA-dependent protein kinase activity	molecular_function	GO:0004677
4731	3049	AMP-activated protein kinase activity	molecular_function	GO:0004679
4731	3050	casein kinase activity	molecular_function	GO:0004680
4731	3051	casein kinase I activity	molecular_function	GO:0004681
4731	3057	cyclic nucleotide-dependent protein kinase activity	molecular_function	GO:0004690
4731	3061	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function	GO:0004694
4731	3062	galactosyltransferase-associated kinase activity	molecular_function	GO:0004695
4731	3063	glycogen synthase kinase 3 activity	molecular_function	GO:0004696
4731	3065	calcium-dependent protein kinase C activity	molecular_function	GO:0004698
4731	3067	atypical protein kinase C activity	molecular_function	GO:0004700
4731	3068	receptor signaling protein serine/threonine kinase activity	molecular_function	GO:0004702
4731	3070	NF-kappaB-inducing kinase activity	molecular_function	GO:0004704
4731	3071	JUN kinase activity	molecular_function	GO:0004705
4731	3072	JUN kinase kinase kinase activity	molecular_function	GO:0004706
4731	3074	MAP kinase kinase activity	molecular_function	GO:0004708
4731	3076	MAP/ERK kinase kinase activity	molecular_function	GO:0004710
4731	3077	ribosomal protein S6 kinase activity	molecular_function	GO:0004711
4731	3084	Janus kinase activity	molecular_function	GO:0004718
4731	6004	MAP kinase 1 activity	molecular_function	GO:0008338
4731	6005	MP kinase activity	molecular_function	GO:0008339
4731	6015	MAP kinase kinase kinase kinase activity	molecular_function	GO:0008349
4731	6196	JUN kinase kinase activity	molecular_function	GO:0008545
4731	10102	MAP kinase 2 activity	molecular_function	GO:0016908
