#transcriptId	proteinId	kogid	kogdefline	kogClass	kogGroup
7192	6782	KOG0730	AAA+-type ATPase	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
8421	8011	KOG0731	AAA+-type ATPase containing the peptidase M41 domain	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
2859	2449	KOG0729	26S proteasome regulatory complex, ATPase RPT1	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
3368	2958	KOG0728	26S proteasome regulatory complex, ATPase RPT6	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
10866	10456	KOG0727	26S proteasome regulatory complex, ATPase RPT3	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
8056	7646	KOG0726	26S proteasome regulatory complex, ATPase RPT2	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
436	26	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
707	297	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
708	298	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
747	337	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
955	545	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
1005	595	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
1053	643	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
1054	644	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
1456	1046	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
1902	1492	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
2532	2122	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
2591	2181	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
2787	2377	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
3100	2690	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
3101	2691	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
3145	2735	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
3340	2930	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
4153	3743	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
5026	4616	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
5537	5127	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
5538	5128	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
5859	5449	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
7665	7255	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
7786	7376	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
8243	7833	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
8764	8354	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
9177	8767	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
9178	8768	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
9179	8769	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
9180	8770	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
9522	9112	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
9921	9511	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
9922	9512	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
10141	9731	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
10221	9811	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
10373	9963	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
10374	9964	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
10776	10366	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
10777	10367	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
4762	4352	KOG0723	Molecular chaperone (DnaJ superfamily)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
1066	656	KOG0724	Zuotin and related molecular chaperones (DnaJ superfamily), contains DNA-binding domains	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
2700	2290	KOG0724	Zuotin and related molecular chaperones (DnaJ superfamily), contains DNA-binding domains	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
4875	4465	KOG0721	Molecular chaperone (DnaJ superfamily)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
9047	8637	KOG0719	Molecular chaperone (DnaJ superfamily)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
10652	10242	KOG0717	Molecular chaperone (DnaJ superfamily)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
10653	10243	KOG0717	Molecular chaperone (DnaJ superfamily)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
4323	3913	KOG0715	Molecular chaperone (DnaJ superfamily)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
7152	6742	KOG0715	Molecular chaperone (DnaJ superfamily)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
7153	6743	KOG0715	Molecular chaperone (DnaJ superfamily)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
8887	8477	KOG0715	Molecular chaperone (DnaJ superfamily)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
1067	657	KOG0714	Molecular chaperone (DnaJ superfamily)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
3337	2927	KOG0714	Molecular chaperone (DnaJ superfamily)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
7147	6737	KOG0714	Molecular chaperone (DnaJ superfamily)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
7148	6738	KOG0714	Molecular chaperone (DnaJ superfamily)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
7149	6739	KOG0714	Molecular chaperone (DnaJ superfamily)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
7701	7291	KOG0714	Molecular chaperone (DnaJ superfamily)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
10477	10067	KOG0714	Molecular chaperone (DnaJ superfamily)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
10478	10068	KOG0714	Molecular chaperone (DnaJ superfamily)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
2002	1592	KOG0712	Molecular chaperone (DnaJ superfamily)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
5206	4796	KOG0712	Molecular chaperone (DnaJ superfamily)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
5207	4797	KOG0712	Molecular chaperone (DnaJ superfamily)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
8117	7707	KOG0712	Molecular chaperone (DnaJ superfamily)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
8746	8336	KOG0712	Molecular chaperone (DnaJ superfamily)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
8004	7594	KOG0711	Polyprenyl synthetase	Coenzyme transport and metabolism 	METABOLISM
1405	995	KOG0710	Molecular chaperone (small heat-shock protein Hsp26/Hsp42)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
8860	8450	KOG0710	Molecular chaperone (small heat-shock protein Hsp26/Hsp42)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
10345	9935	KOG0710	Molecular chaperone (small heat-shock protein Hsp26/Hsp42)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
6369	5959	KOG0707	Guanylate kinase	Nucleotide transport and metabolism 	METABOLISM
6987	6577	KOG0706	Predicted GTPase-activating protein	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
7976	7566	KOG0703	Predicted GTPase-activating protein	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
9517	9107	KOG0703	Predicted GTPase-activating protein	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
3533	3123	KOG0701	dsRNA-specific nuclease Dicer and related ribonucleases	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
6248	5838	KOG0701	dsRNA-specific nuclease Dicer and related ribonucleases	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
3664	3254	KOG0700	Protein phosphatase 2C/pyruvate dehydrogenase (lipoamide) phosphatase	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
3173	2763	KOG0698	Serine/threonine protein phosphatase	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
5172	4762	KOG0698	Serine/threonine protein phosphatase	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
7523	7113	KOG0698	Serine/threonine protein phosphatase	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
7524	7114	KOG0698	Serine/threonine protein phosphatase	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
5973	5563	KOG0694	Serine/threonine protein kinase	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
8308	7898	KOG0693	Myo-inositol-1-phosphate synthase	Lipid transport and metabolism 	METABOLISM
4445	4035	KOG0691	Molecular chaperone (DnaJ superfamily)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
10586	10176	KOG0691	Molecular chaperone (DnaJ superfamily)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
3784	3374	KOG0692	Pentafunctional AROM protein	Amino acid transport and metabolism 	METABOLISM
6576	6166	KOG0692	Pentafunctional AROM protein	Amino acid transport and metabolism 	METABOLISM
8704	8294	KOG0692	Pentafunctional AROM protein	Amino acid transport and metabolism 	METABOLISM
10613	10203	KOG0692	Pentafunctional AROM protein	Amino acid transport and metabolism 	METABOLISM
10615	10205	KOG0692	Pentafunctional AROM protein	Amino acid transport and metabolism 	METABOLISM
5146	4736	KOG0688	Peptide chain release factor 1 (eRF1)	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
9591	9181	KOG0687	26S proteasome regulatory complex, subunit RPN7/PSMD6	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
7897	7487	KOG0685	Flavin-containing amine oxidase	Coenzyme transport and metabolism 	METABOLISM
7939	7529	KOG0685	Flavin-containing amine oxidase	Coenzyme transport and metabolism 	METABOLISM
1223	813	KOG0684	Cytochrome P450	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
9789	9379	KOG0684	Cytochrome P450	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
9888	9478	KOG0684	Cytochrome P450	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
10313	9903	KOG0684	Cytochrome P450	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
1052	642	KOG0683	Glutamine synthetase	Amino acid transport and metabolism 	METABOLISM
5712	5302	KOG0683	Glutamine synthetase	Amino acid transport and metabolism 	METABOLISM
5713	5303	KOG0683	Glutamine synthetase	Amino acid transport and metabolism 	METABOLISM
8378	7968	KOG0683	Glutamine synthetase	Amino acid transport and metabolism 	METABOLISM
8663	8253	KOG0683	Glutamine synthetase	Amino acid transport and metabolism 	METABOLISM
1725	1315	KOG0682	Ammonia permease	Inorganic ion transport and metabolism 	METABOLISM
6041	5631	KOG0682	Ammonia permease	Inorganic ion transport and metabolism 	METABOLISM
7896	7486	KOG0682	Ammonia permease	Inorganic ion transport and metabolism 	METABOLISM
11134	10724	KOG0682	Ammonia permease	Inorganic ion transport and metabolism 	METABOLISM
6265	5855	KOG0681	Actin-related protein - Arp5p	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
9339	8929	KOG0680	Actin-related protein - Arp6p	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
9340	8930	KOG0680	Actin-related protein - Arp6p	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
1141	731	KOG0679	Actin-related protein - Arp4p/Act3p	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
8925	8515	KOG0677	Actin-related protein Arp2/3 complex, subunit Arp2	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
3677	3267	KOG0678	Actin-related protein Arp2/3 complex, subunit Arp3	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
3104	2694	KOG0676	Actin and related proteins	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
6958	6548	KOG0676	Actin and related proteins	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
8577	8167	KOG0676	Actin and related proteins	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
8578	8168	KOG0676	Actin and related proteins	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
8649	8239	KOG0676	Actin and related proteins	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
2944	2534	KOG0675	Calnexin	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
10322	9912	KOG0673	Thymidylate synthase	Nucleotide transport and metabolism 	METABOLISM
4942	4532	KOG0671	LAMMER dual specificity kinases	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
5842	5432	KOG0670	U4/U6-associated splicing factor PRP4	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
5843	5433	KOG0670	U4/U6-associated splicing factor PRP4	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
5844	5434	KOG0670	U4/U6-associated splicing factor PRP4	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
5845	5435	KOG0670	U4/U6-associated splicing factor PRP4	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
5846	5436	KOG0670	U4/U6-associated splicing factor PRP4	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
1293	883	KOG1703	Adaptor protein Enigma and related PDZ-LIM proteins	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
1443	1033	KOG1703	Adaptor protein Enigma and related PDZ-LIM proteins	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
2109	1699	KOG1703	Adaptor protein Enigma and related PDZ-LIM proteins	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
8309	7899	KOG1703	Adaptor protein Enigma and related PDZ-LIM proteins	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
